uid,startTime,aqara_chair,aqara_cleaner,aqara_door,aqara_fridge,aqara_microwave,aqara_motion,aqara_tv,aqara_washer,aqara_brightness_mean,aqara_brightness_min,aqara_brightness_max,aqara_air_pressure_mean,aqara_air_pressure_min,aqara_air_pressure_max,aqara_temperature_mean,aqara_temperature_min,aqara_temperature_max,aqara_humidity_mean,aqara_humidity_min,aqara_humidity_max
9.0,1685249771961.0,24,,,2,,212,,,25.23652,0.0,218.0,101177.719298,101080.0,101290.0,2574.833333,2547.0,2600.0,6951.285714,6761.0,7152.0
6.0,1685382940600.0,5,,2,,,61,,,93.871148,0.0,245.0,100947.280702,100870.0,101080.0,2524.923077,2468.0,2547.0,5572.595238,4772.0,5744.0
14.0,1685976128138.0,1,,,,,34,59.62,,34.324405,0.0,207.0,101133.222222,101100.0,101220.0,2875.285714,2861.0,2901.0,5053.115385,4985.0,5130.0
9.0,1686059809758.0,,,1,1,7,54,,,114.66697,0.0,796.0,100640.47619,100480.0,100900.0,2636.541667,2613.0,2677.0,5116.25,4973.0,5785.0
3.0,1686394138248.0,,,,,,,,,,,,,,,,,,,,
17.0,1686487874939.0,,,,,,,,,,,,,,,,,,,,
1.0,1684860487198.0,,,,2,,,4.970000000000001,,4.458333,0.0,21.0,100568.5,100400.0,100870.0,2483.266667,2452.0,2513.0,5359.071429,5068.0,5511.0
15.0,1685100548601.0,46,,2,,,174,6.07,,64.055556,0.0,174.0,101688.970588,101590.0,101830.0,2813.5,2760.0,2838.0,4123.6,3982.0,4268.0
4.0,1685632026094.0,167,1,,,,8,,,150.336849,29.0,268.0,100345.087719,100200.0,100600.0,2672.588235,2618.0,2716.0,6595.866667,6321.0,6989.0
9.0,1685854612087.0,32,,,4,5,79,,,158.576061,20.0,812.0,100880.9375,100800.0,100990.0,2664.928571,2637.0,2685.0,5069.178571,4720.0,5423.0
13.0,1686044642642.0,,,,,,,,,20.453571,0.0,43.0,100533.636364,100300.0,100780.0,2838.307692,2830.0,2847.0,5559.75,5544.0,5579.0
3.0,1686146613171.0,113,,,4,,,,,101.333333,66.0,133.0,,,,2750.285714,2592.0,2908.0,5858.5,5796.0,5921.0
19.0,1684158088335.0,8,,4,,,29,59.43,,52.330357,0.0,146.0,100686.666667,100590.0,100800.0,2381.0625,2329.0,2490.0,4435.642857,4193.0,4664.0
2.0,1684726083537.0,,,,10,,,,3,74.401515,0.0,395.0,100063.611111,99750.0,100860.0,2692.882353,2387.0,2803.0,5613.4375,4172.0,6017.0
15.0,1684841493322.0,21,,1,1,,107,5.99,,29.770455,0.0,204.0,100959.52381,100800.0,101080.0,2664.6,2579.0,2815.0,4876.794872,4676.0,6041.0
13.0,1684931496838.0,,,1,,,26,,,30.979953,0.0,130.0,101047.892157,100900.0,101160.0,2852.166667,2784.0,2892.0,4921.208333,4500.0,5326.0
11.0,1685166617688.0,,,2,,,,6.260000000000001,,59.042965,0.0,268.0,101763.5,101700.0,101820.0,2816.607143,2787.0,2880.0,5372.923077,5230.0,5485.0
11.0,1685231014135.0,,,7,,,2,6.29,,169.905754,0.0,401.0,101522.0,101400.0,101760.0,2859.433333,2812.0,2898.0,5842.423077,5590.0,6084.0
15.0,1685639341181.0,59,,3,,,104,6.080000000000001,2,59.332847,0.0,184.0,100343.928571,100200.0,100630.0,2845.133333,2806.0,2917.0,5791.547619,5395.0,6428.0
8.0,1685897610283.0,1,,,,4,1,,,131.383573,10.0,858.0,100314.523809,100100.0,100510.0,2418.941176,2353.0,2487.0,5288.178571,4460.0,6054.0
11.0,1684161244138.0,,,7,,1,,,,165.129798,0.0,621.0,100809.333333,100700.0,100920.0,2650.730769,2627.0,2695.0,4643.428571,4495.0,5232.0
8.0,1685287979093.0,90,4,,,,156,,,79.786806,0.0,817.0,100482.105263,100400.0,100550.0,2442.133333,2376.0,2485.0,7169.59375,6368.0,7659.0
20.0,1685341280539.0,33,,4,1,2,,,,47.024387,0.0,371.0,100585.583333,100500.0,100730.0,2502.544444,2333.0,2649.0,7025.666667,5788.0,7229.0
5.0,1683779833812.0,,,,,,,,,,,,,,,,,,,,
7.0,1683902365842.0,3,,3,1,3,47,5.69,,65.959524,0.0,345.0,101593.921569,101500.0,101640.0,2412.214286,2400.0,2424.0,7233.428571,7151.0,7300.0
15.0,1684162945335.0,21,,1,,4,96,6.08,,76.596604,0.0,206.0,100739.047619,100500.0,100930.0,2689.357143,2612.0,2806.0,4817.466667,4636.0,5473.0
15.0,1684851627026.0,21,,1,1,,107,5.99,,29.770455,0.0,204.0,100959.52381,100800.0,101080.0,2664.6,2579.0,2815.0,4876.794872,4676.0,6041.0
3.0,1686068059800.0,134,3,,3,,10,,,112.65,40.0,228.0,100362.878788,100300.0,100530.0,2873.923077,2804.0,2920.0,6252.5,6005.0,6532.0
9.0,1683731983139.0,,,,,,,,,,,,,,,,,,,,
4.0,1684033672499.0,38,,,,,35,,2,72.421569,0.0,239.0,100995.789474,100900.0,101090.0,2347.961538,2318.0,2371.0,6073.0,5546.0,6491.0
8.0,1684078309879.0,33,11,,1,,36,,,59.395269,10.0,307.0,100049.5,99900.0,100220.0,2392.076923,2345.0,2416.0,4636.538462,4338.0,5183.0
4.0,1684931535692.0,,,,1,,13,,,70.531016,0.0,241.0,101324.0,101200.0,101450.0,2490.066667,2416.0,2562.0,6014.7,5401.0,6283.0
12.0,1685625626155.0,,1,,,,55,,,370.719034,0.0,1066.0,100551.842105,100400.0,100700.0,2895.576923,2879.0,2919.0,5106.538462,4852.0,5425.0
10.0,1685632779825.0,1,,2,,,3,,,14.535714,0.0,219.0,100142.936508,100000.0,100420.0,2564.576923,2539.0,2581.0,6609.230769,6245.0,6934.0
12.0,1685886188559.0,,2,,,,58,,,335.783824,0.0,692.0,100861.842105,100790.0,100970.0,2769.731482,2609.0,2928.0,5015.0,4589.0,5432.0
13.0,1686308910802.0,1,,1,,1,34,,,24.161458,9.0,55.0,100008.333333,99900.0,100120.0,2687.583333,2618.0,2797.0,4818.7,4511.0,5261.0
1.0,1686381925814.0,,,,,,,,,,,,,,,,,,,,
20.0,1684901110412.0,11,,1,1,2,,,,180.3125,0.0,300.0,100996.470588,100900.0,101100.0,2366.119048,2235.0,2442.0,4993.0,4892.0,5143.0
18.0,1685298438929.0,,,2,2,2,60,,,0.75,0.0,3.0,100961.481481,100900.0,101050.0,2466.769231,2463.0,2470.0,7768.923077,7634.0,7891.0
20.0,1685862352228.0,,,2,,,,,,86.04359,0.0,171.0,100696.25,100600.0,100790.0,2577.9375,2538.0,2649.0,4941.538462,4401.0,5292.0
3.0,1686212352858.0,121,,,7,,,,,177.429369,70.0,292.0,100509.285714,100300.0,100680.0,2753.425,2538.0,2875.0,5616.125,4954.0,6182.0
19.0,1686222125709.0,3,,1,,,6,6.240000000000001,,24.142963,0.0,69.0,100483.416667,100300.0,100610.0,2492.294118,2434.0,2593.0,6743.928571,6508.0,6982.0
15.0,1683816794856.0,,,,,,,,,,,,,,,,,,,,
8.0,1685121024869.0,,,,,1,16,,,101.636312,24.0,261.0,101025.634921,100900.0,101120.0,2422.107143,2346.0,2453.0,4780.535714,4696.0,5167.0
15.0,1685275727242.0,56,,,,,156,6.07,,106.755556,0.0,182.0,101349.047619,101200.0,101530.0,2695.3,2479.0,2794.0,6540.794444,6015.0,7613.0
15.0,1685633815559.0,59,,3,,,104,6.080000000000001,2,59.332847,0.0,184.0,100343.928571,100200.0,100630.0,2845.133333,2806.0,2917.0,5791.547619,5395.0,6428.0
4.0,1686047589724.0,13,,,1,,,,2,116.388823,20.0,261.0,100807.698413,100600.0,101020.0,2669.125,2615.0,2704.0,5738.615385,5347.0,6001.0
20.0,1686461266011.0,,,,,,,,,,,,,,,,,,,,
10.0,1686475427044.0,,,,,,,,,,,,,,,,,,,,
10.0,1686553353857.0,,,,,,,,,,,,,,,,,,,,
1.0,1686658239840.0,,,,,,,,,,,,,,,,,,,,
5.0,1683599930427.0,,,,,,,,,,,,,,,,,,,,
10.0,1683823537005.0,,,,,,,,,,,,,,,,,,,,
15.0,1684762808924.0,33,6,,,,123,100.93,,46.5125,0.0,229.0,100793.015873,100700.0,100900.0,2741.035714,2670.0,2839.0,4483.384615,4402.0,4548.0
4.0,1686044618989.0,13,,,1,,,,2,116.388823,20.0,261.0,100807.698413,100600.0,101020.0,2669.125,2615.0,2704.0,5738.615385,5347.0,6001.0
8.0,1686152631418.0,10,,,,,13,,,84.704837,14.0,266.0,100067.314815,100000.0,100200.0,2567.857143,2495.0,2588.0,5855.571429,5192.0,6137.0
17.0,1685364777810.0,1,1,4,12,2,122,2.5,,51.538265,0.0,135.0,100745.263158,100700.0,100900.0,2592.427778,2229.0,2819.0,7380.630833,4633.0,8385.0
19.0,1685632915694.0,11,4,1,3,,9,6.180000000000001,,62.844007,0.0,182.0,100238.5,100100.0,100520.0,2564.882353,2477.0,2617.0,6676.066667,6278.0,6978.0
9.0,1685839439080.0,63,,2,4,1,76,,,148.201949,10.0,997.0,100657.719298,100600.0,100810.0,2642.923077,2612.0,2670.0,4889.444444,3942.0,5915.0
19.0,1683960235602.0,,,,,,42,8.79,,17.65625,0.0,70.0,101310.396825,101130.0,101520.0,2487.769231,2474.0,2504.0,6878.53125,6303.0,7219.0
10.0,1684055016302.0,1,,1,,,71,,,20.444444,0.0,182.0,100802.75,100700.0,100890.0,2268.269231,2199.0,2285.0,5606.464286,4388.0,5929.0
7.0,1684060620617.0,6,2,1,,1,76,8.11,1,88.172727,0.0,336.0,100855.438596,100770.0,100920.0,2461.615385,2445.0,2489.0,7500.692308,7427.0,7595.0
15.0,1684165728995.0,21,,1,,4,96,6.08,,76.596604,0.0,206.0,100739.047619,100500.0,100930.0,2689.357143,2612.0,2806.0,4817.466667,4636.0,5473.0
2.0,1684199954340.0,1,8,3,9,,,,1,158.986364,0.0,357.0,99880.39016,99500.0,101280.0,2723.55,2177.0,2916.0,5230.52381,4126.0,5610.0
1.0,1685021548517.0,,,,,3,,5.160000000000001,,5.083333,0.0,20.0,101195.75,101100.0,101320.0,2426.1,2392.0,2494.0,4859.692308,4592.0,5083.0
11.0,1685239116244.0,,,7,,,2,6.29,,169.905754,0.0,401.0,101522.0,101400.0,101760.0,2859.433333,2812.0,2898.0,5842.423077,5590.0,6084.0
20.0,1685333139296.0,33,,4,1,2,,,,47.024387,0.0,371.0,100585.583333,100500.0,100730.0,2502.544444,2333.0,2649.0,7025.666667,5788.0,7229.0
11.0,1685351983969.0,,,1,,,,6.37,,60.221429,0.0,167.0,100957.916667,100800.0,101130.0,2602.666667,2579.0,2685.0,5943.384615,5854.0,6560.0
11.0,1685378123126.0,,,5,,,,6.340000000000001,,155.805672,7.0,357.0,100981.083333,100900.0,101130.0,2753.46875,2681.0,2843.0,6442.714286,5884.0,7174.0
12.0,1685379267030.0,,,,,,2,,,189.90248,0.0,458.0,100753.235294,100700.0,100880.0,2819.0,2802.0,2832.0,5855.769231,5811.0,5888.0
12.0,1685457810791.0,,2,,,,87,,2,272.520142,0.0,815.0,100794.0,100700.0,100880.0,2745.033333,2609.0,2791.0,6206.192308,5856.0,6412.0
4.0,1686047262299.0,13,,,1,,,,2,116.388823,20.0,261.0,100807.698413,100600.0,101020.0,2669.125,2615.0,2704.0,5738.615385,5347.0,6001.0
12.0,1686062589384.0,,2,,,,84,,,321.776926,0.0,722.0,100644.385965,100400.0,100850.0,2649.833333,2532.0,2870.0,4859.038462,4503.0,5287.0
15.0,1686138272149.0,12,,2,,,97,4.88,,33.5,30.0,37.0,100813.333333,100800.0,100840.0,2871.333333,2832.0,2917.0,4851.0,4841.0,4861.0
3.0,1686384796112.0,,,,,,,,,,,,,,,,,,,,
13.0,1686573141169.0,,,,,,,,,,,,,,,,,,,,
9.0,1683889658967.0,5,,1,,,23,,,37.583333,0.0,127.0,101602.592593,101500.0,101650.0,2273.571429,2239.0,2293.0,5858.692308,5696.0,5969.0
11.0,1684855462808.0,,,5,,,,,,134.083867,0.0,368.0,100966.111111,100800.0,101250.0,2671.65625,2630.0,2705.0,4705.5625,3943.0,6091.0
19.0,1685251451577.0,6,,,,,55,60.82,,53.844012,0.0,141.0,101208.316667,101100.0,101360.0,2560.433333,2476.0,2605.0,7095.642857,6944.0,7143.0
4.0,1685434799012.0,1,,,,,3,,,89.965703,7.0,241.0,101006.944444,100900.0,101100.0,2496.666667,2457.0,2539.0,7026.785714,6933.0,7099.0
7.0,1683877290749.0,3,,3,1,3,47,5.69,,65.959524,0.0,345.0,101593.921569,101500.0,101640.0,2412.214286,2400.0,2424.0,7233.428571,7151.0,7300.0
3.0,1684050108495.0,39,,,,,,,,146.018627,0.0,345.0,100916.5,100800.0,101000.0,2639.770833,2462.0,2748.0,6058.59375,5475.0,6500.0
11.0,1684163997425.0,,7,12,,2,,0.0,,170.476616,35.0,373.0,100691.416667,100500.0,100980.0,2715.422222,2579.0,2802.0,4757.884615,4407.0,5600.0
20.0,1684219815461.0,2,,6,,,,,,88.857143,0.0,347.0,100662.058824,100500.0,100790.0,2349.0,2281.0,2439.0,5342.428571,5157.0,5614.0
15.0,1684342996157.0,,,,,,1,22.95,,44.388462,0.0,194.0,101159.285714,101000.0,101320.0,2847.230769,2807.0,2868.0,4594.461538,4458.0,5001.0
2.0,1684489046395.0,1,,,7,,5,,,26.827302,0.0,76.0,99978.854167,99900.0,100200.0,2714.636364,2661.0,2769.0,4924.9,4786.0,5182.0
17.0,1684587246579.0,4,,2,1,,31,2.3400000000000007,,32.184343,0.0,113.0,100827.105263,100700.0,100970.0,2696.25,2647.0,2752.0,6545.095238,5957.0,7219.0
4.0,1685447224698.0,1,,,,,3,,,89.965703,7.0,241.0,101006.944444,100900.0,101100.0,2496.666667,2457.0,2539.0,7026.785714,6933.0,7099.0
11.0,1686042203826.0,,6,1,,4,42,0.0,,225.450256,0.0,1253.0,100774.444444,100600.0,101020.0,2845.572917,2671.0,2991.0,4707.666667,4473.0,5141.0
11.0,1683899868879.0,,,1,1,,,,,110.366667,0.0,271.0,101707.631579,101600.0,101790.0,2627.428571,2562.0,2685.0,4093.769231,3803.0,4629.0
9.0,1684163988153.0,18,1,1,5,,41,,1,39.96131,0.0,114.0,100567.5,100400.0,100780.0,2341.75,2298.0,2410.0,5370.428571,5226.0,5923.0
10.0,1685028035800.0,22,1,1,4,,123,,5,73.094792,0.0,226.0,101263.628118,101100.0,101470.0,2367.928571,2339.0,2412.0,4848.285714,4412.0,5485.0
10.0,1686059780067.0,2,1,2,,,96,,,48.833333,0.0,261.0,100589.25,100400.0,100810.0,2672.1875,2603.0,2743.0,5475.416667,4989.0,5978.0
15.0,1686330483722.0,,,,,,,0.83,,,,,,,,,,,,,
8.0,1685211672676.0,,,,2,2,17,,,53.886088,10.0,177.0,100844.75,100700.0,101090.0,2485.076923,2446.0,2578.0,5470.066667,5131.0,5933.0
4.0,1685546172837.0,121,,,,,21,,5,144.702098,0.0,255.0,100863.333333,100700.0,101030.0,2629.153846,2581.0,2669.0,6500.25,6122.0,6972.0
14.0,1685724583153.0,,,,,,5,21.67,,22.150417,0.0,104.0,100192.380952,100000.0,100480.0,2849.153846,2815.0,2873.0,5407.461538,5244.0,5466.0
10.0,1685958201765.0,44,1,1,2,,242,,,89.648148,0.0,235.0,100895.333333,100800.0,100990.0,2664.615385,2650.0,2674.0,5621.769231,5381.0,5855.0
13.0,1686049787510.0,,,,,,,,,20.453571,0.0,43.0,100533.636364,100300.0,100780.0,2838.307692,2830.0,2847.0,5559.75,5544.0,5579.0
13.0,1686059921091.0,,,,,,,,,20.453571,0.0,43.0,100533.636364,100300.0,100780.0,2838.307692,2830.0,2847.0,5559.75,5544.0,5579.0
11.0,1686140295405.0,,,1,,,78,0.0,,197.554545,17.0,367.0,,,,,,,,,
20.0,1686366108410.0,,,,,,,,,,,,,,,,,,,,
3.0,1686396845723.0,,,,,,,,,,,,,,,,,,,,
20.0,1684051702705.0,11,,,,,,,,109.808824,0.0,368.0,100634.411765,100580.0,100730.0,2278.964286,2252.0,2338.0,4769.5,4402.0,4988.0
4.0,1684831238360.0,12,,,1,,15,,,86.079916,0.0,243.0,100953.478261,100880.0,101060.0,2462.133333,2424.0,2498.0,6386.846154,5385.0,6764.0
6.0,1685279982029.0,,,,,,,0.0,,74.527381,26.0,170.0,101265.350877,101100.0,101410.0,2613.923077,2608.0,2621.0,5245.538462,5137.0,5369.0
15.0,1685362107097.0,37,,,,1,228,93.1,3,106.484848,0.0,206.0,100940.294118,100800.0,101110.0,2736.14881,2509.0,2883.0,6650.977778,5302.0,7710.0
10.0,1685952518471.0,44,1,1,2,,242,,,89.648148,0.0,235.0,100895.333333,100800.0,100990.0,2664.615385,2650.0,2674.0,5621.769231,5381.0,5855.0
10.0,1686069861878.0,143,4,1,8,,338,,,152.081481,18.0,249.0,100277.678571,100180.0,100510.0,2645.625,2612.0,2691.0,5307.428571,4998.0,5660.0
11.0,1686129425356.0,,,1,,,78,0.0,,197.554545,17.0,367.0,,,,,,,,,
20.0,1686302381086.0,,,5,12,,,,,123.826642,0.0,347.0,99927.604167,99800.0,100070.0,2598.625,2528.0,2669.0,6818.4,6404.0,7169.0
3.0,1686479985009.0,,,,,,,,,,,,,,,,,,,,
11.0,1683946147199.0,,,3,,,1,0.0,,180.640576,23.0,357.0,101436.403509,101300.0,101610.0,2677.357143,2590.0,2717.0,4163.153846,3714.0,4609.0
8.0,1685115932412.0,,,,,1,16,,,101.636312,24.0,261.0,101025.634921,100900.0,101120.0,2422.107143,2346.0,2453.0,4780.535714,4696.0,5167.0
9.0,1685254864610.0,24,,,2,,212,,,25.23652,0.0,218.0,101177.719298,101080.0,101290.0,2574.833333,2547.0,2600.0,6951.285714,6761.0,7152.0
10.0,1685805467486.0,4,2,3,,,15,,,45.635417,0.0,243.0,100620.098039,100500.0,100780.0,2510.428571,2477.0,2560.0,4787.142857,4175.0,6114.0
14.0,1686303608018.0,2,5,,,,54,10.98,,86.755952,0.0,354.0,100260.595238,100200.0,100380.0,2919.4,2870.0,2934.0,5494.3,5380.0,5569.0
6.0,1686318215283.0,1,,1,1,,73,,,178.577489,0.0,986.0,100260.3125,100100.0,100390.0,2497.272727,2362.0,2566.0,4295.958333,3071.0,4958.0
8.0,1684063189511.0,9,,,,,23,,,100.94537,0.0,320.0,100317.5,100200.0,100400.0,2235.2,2066.0,2364.0,5091.964286,4583.0,5356.0
20.0,1684243079204.0,2,,6,,,,,,88.857143,0.0,347.0,100662.058824,100500.0,100790.0,2349.0,2281.0,2439.0,5342.428571,5157.0,5614.0
18.0,1685125629794.0,,,2,3,2,29,,,1.0,0.0,4.0,101508.596491,101400.0,101620.0,2407.692308,2401.0,2414.0,6787.153846,6534.0,6940.0
11.0,1685871004182.0,,,1,,4,8,6.28,,195.180048,0.0,710.0,100990.9375,100900.0,101110.0,2789.533333,2755.0,2836.0,4403.769231,4223.0,4549.0
4.0,1686135905919.0,,,,1,,,,2,60.963889,24.0,117.0,100870.0,100870.0,100870.0,,,,,,
15.0,1684075701262.0,,,,,,,21.86,,19.3,0.0,38.0,101003.125,100900.0,101100.0,2555.038462,2533.0,2596.0,4539.692308,4486.0,4592.0
17.0,1684243071696.0,9,,2,,,83,2.1,,36.545455,0.0,154.0,100778.823529,100700.0,100900.0,2677.538462,2662.0,2709.0,6313.571429,6033.0,7098.0
19.0,1684330762424.0,12,,2,,,14,6.390000000000001,,82.352083,0.0,147.0,101142.280702,101100.0,101220.0,2617.538462,2565.0,2627.0,5261.678571,3614.0,5739.0
4.0,1684628399571.0,23,,,,,39,,2,85.718736,0.0,202.0,100962.651515,100800.0,101180.0,2536.0625,2402.0,2597.0,6783.4375,6092.0,7483.0
17.0,1685277266182.0,6,,1,1,,59,2.380000000000001,,23.307292,0.0,103.0,101097.666667,101000.0,101240.0,2767.571429,2700.0,2836.0,7336.464286,6977.0,7726.0
1.0,1685463918505.0,1,,,1,,,4.550000000000001,,14.975758,0.0,41.0,100469.490741,100400.0,100610.0,2567.388889,2376.0,2620.0,5985.5,5160.0,6343.0
7.0,1684322689190.0,1,,2,,,23,8.209999999999999,,52.303571,0.0,339.0,101151.491228,101100.0,101250.0,2582.785714,2551.0,2606.0,7495.0,7344.0,7580.0
7.0,1684339102428.0,1,,,1,,39,8.3,,146.590909,0.0,313.0,101057.25,100900.0,101220.0,2617.125,2582.0,2667.0,7267.25,7241.0,7314.0
11.0,1685161065156.0,,,2,,,,6.260000000000001,,59.042965,0.0,268.0,101763.5,101700.0,101820.0,2816.607143,2787.0,2880.0,5372.923077,5230.0,5485.0
3.0,1685796505694.0,31,,,2,,21,,,123.633838,0.0,346.0,100624.0,100400.0,100830.0,2670.9,2508.0,2824.0,6438.714286,6058.0,6844.0
13.0,1686141153481.0,2,,1,1,1,56,,,36.333333,11.0,55.0,100600.0,100600.0,100600.0,2827.0,2827.0,2827.0,5232.5,5091.0,5374.0
14.0,1686236764310.0,,,,,,3,4.9,,49.677778,0.0,248.0,100201.590909,100000.0,100380.0,2906.666667,2856.0,2929.0,4999.0,4782.0,5331.0
17.0,1686414191092.0,,,,,,,,,,,,,,,,,,,,
1.0,1686440112854.0,,,,,,,,,,,,,,,,,,,,
1.0,1686558555603.0,,,,,,,,,,,,,,,,,,,,
7.0,1683723181295.0,,,,,,,,,,,,,,,,,,,,
16.0,1684149546297.0,5,,1,,,158,5.98,,46.382,0.0,185.0,100821.111111,100700.0,100930.0,2645.142857,2572.0,2745.0,4438.0,4080.0,5562.0
8.0,1684175431696.0,17,,,,,25,,,80.530612,18.0,266.0,100066.363636,99900.0,100280.0,2407.392857,2350.0,2432.0,5306.0,5162.0,5570.0
8.0,1684251725622.0,27,,,,,32,,,102.495578,16.0,289.0,100332.765152,100200.0,100610.0,2463.633333,2359.0,2532.0,4162.464286,3364.0,5064.0
11.0,1684406047827.0,,,3,,,1,,,70.171296,0.0,292.0,101120.263158,101000.0,101250.0,2776.5,2679.0,2853.0,5155.821429,4278.0,6098.0
19.0,1684414159807.0,7,,1,,,75,6.480000000000002,,39.623932,0.0,113.0,100986.960784,100900.0,101100.0,2640.846154,2594.0,2655.0,5630.230769,5299.0,5783.0
8.0,1684866838211.0,4,,,,1,40,,,98.994109,26.0,358.0,100297.666667,100100.0,100580.0,2426.833333,2378.0,2456.0,4410.866667,3830.0,5046.0
17.0,1685538549206.0,,2,1,2,,26,2.42,,26.878788,0.0,106.0,100876.176471,100800.0,101000.0,2741.766667,2713.0,2784.0,6996.533333,6668.0,7554.0
17.0,1685544221105.0,,2,1,2,,26,2.42,,26.878788,0.0,106.0,100876.176471,100800.0,101000.0,2741.766667,2713.0,2784.0,6996.533333,6668.0,7554.0
4.0,1685624983364.0,91,,,,,10,,3,85.816931,0.0,259.0,100754.351852,100600.0,100930.0,2585.214286,2555.0,2658.0,6291.153846,6040.0,6702.0
4.0,1685792441848.0,2,,,1,,,,,113.468401,6.0,246.0,100690.877193,100500.0,100900.0,2655.107143,2610.0,2692.0,6747.615385,6388.0,7062.0
7.0,1686326627842.0,,,,,,,,,,,,,,,,,,,,
17.0,1686566617153.0,,,,,,,,,,,,,,,,,,,,
17.0,1686577914901.0,,,,,,,,,,,,,,,,,,,,
10.0,1684514734322.0,11,,2,2,,46,,,123.309524,38.0,224.0,100647.54902,100500.0,100830.0,2404.692308,2384.0,2446.0,6000.923077,5849.0,6645.0
15.0,1684665837784.0,75,1,,,,150,5.970000000000001,2,67.547533,0.0,180.0,100974.953704,100900.0,101050.0,2751.53125,2685.0,2828.0,4878.642857,4758.0,5040.0
7.0,1685203667774.0,,,,,,,7.649999999999999,,2.916667,0.0,13.0,101420.263158,101300.0,101650.0,2583.846154,2578.0,2593.0,6486.307692,6263.0,6690.0
4.0,1685542597909.0,26,,,,,6,,1,65.369048,0.0,239.0,101082.604167,101000.0,101210.0,2581.461538,2562.0,2617.0,6627.5,6234.0,6985.0
13.0,1685714190504.0,3,1,,1,2,118,,,27.25,0.0,52.0,99879.487179,99800.0,100000.0,2862.458333,2840.0,2893.0,4749.888889,4432.0,5548.0
1.0,1686468461724.0,,,,,,,,,,,,,,,,,,,,
3.0,1684767193880.0,85,,,5,,236,,,98.45696,21.0,181.0,100732.460317,100600.0,100820.0,2745.25,2612.0,2790.0,6374.884615,5857.0,6710.0
4.0,1685166987314.0,2,2,,3,,40,,5,80.145771,0.0,265.0,101774.666667,101690.0,101840.0,2627.857143,2601.0,2662.0,6364.866667,5708.0,7064.0
11.0,1685546912779.0,,7,7,1,9,,6.16,,143.370607,1.0,314.0,100846.166667,100700.0,101030.0,2840.25,2788.0,2908.0,5218.0,4670.0,5934.0
11.0,1685839777517.0,,,2,1,8,197,6.490000000000001,,180.531769,0.0,354.0,100804.318182,100700.0,100960.0,2855.366667,2780.0,2911.0,4625.107143,4111.0,5021.0
14.0,1685874037878.0,3,,,,,5,4.9,,13.21875,0.0,35.0,101058.928571,100900.0,101160.0,2737.357143,2700.0,2815.0,4161.733333,3429.0,4798.0
8.0,1684165432544.0,17,,,,,25,,,80.530612,18.0,266.0,100066.363636,99900.0,100280.0,2407.392857,2350.0,2432.0,5306.0,5162.0,5570.0
19.0,1684935658972.0,7,,3,,,19,6.17,,22.643939,0.0,59.0,101237.45098,101100.0,101350.0,2544.714286,2510.0,2595.0,6440.882353,5488.0,7318.0
15.0,1685036732070.0,59,,2,,,138,20.57,,68.764213,0.0,191.0,101436.164596,101200.0,101620.0,2761.066667,2728.0,2822.0,4717.5,4139.0,5541.0
9.0,1685849571599.0,32,,,4,5,79,,,158.576061,20.0,812.0,100880.9375,100800.0,100990.0,2664.928571,2637.0,2685.0,5069.178571,4720.0,5423.0
20.0,1686540046440.0,,,,,,,,,,,,,,,,,,,,
7.0,1683910092865.0,8,1,7,3,2,66,8.58,3,176.012338,0.0,328.0,101312.857143,101100.0,101490.0,2429.0,2404.0,2457.0,7103.166667,7060.0,7145.0
6.0,1684074687921.0,,,,,,,0.0,,469.389444,0.0,1876.0,100977.02381,100890.0,101040.0,2441.0,2410.0,2478.0,4578.0,4492.0,4738.0
2.0,1684210087576.0,,,,1,,,,,102.383333,0.0,367.0,99872.815735,99600.0,100100.0,2866.066667,2808.0,2935.0,5405.571429,5053.0,5689.0
4.0,1684255435231.0,111,,,,,59,,,89.411905,0.0,229.0,100980.394737,100800.0,101240.0,2488.233333,2433.0,2526.0,5400.133333,4664.0,6509.0
1.0,1684638403664.0,,,,2,4,,5.190000000000001,,1.2,0.0,10.0,100571.231482,100500.0,100630.0,2555.642857,2540.0,2572.0,5355.384615,5284.0,5451.0
4.0,1684653603956.0,2,,,,,7,,,97.734286,0.0,242.0,100983.650794,100900.0,101060.0,2480.333333,2391.0,2528.0,6390.384615,5976.0,6656.0
4.0,1685458443659.0,1,,,,,3,,,89.965703,7.0,241.0,101006.944444,100900.0,101100.0,2496.666667,2457.0,2539.0,7026.785714,6933.0,7099.0
4.0,1685964839797.0,47,,,1,,,,1,66.455214,2.0,234.0,101090.882353,101000.0,101200.0,2652.964286,2631.0,2686.0,5671.525641,5217.0,5962.0
20.0,1686544578911.0,,,,,,,,,,,,,,,,,,,,
15.0,1686574316779.0,,,,,,,,,,,,,,,,,,,,
2.0,1684377831973.0,2,3,5,10,,,,,207.666667,24.0,395.0,100305.977628,99890.0,101550.0,2728.517544,2294.0,2912.0,5230.656863,4279.0,5959.0
7.0,1684667214326.0,3,1,3,,,39,,,40.312013,0.0,324.0,100855.939394,100800.0,100920.0,2645.857143,2617.0,2658.0,7238.461538,6736.0,7459.0
20.0,1684748823623.0,59,1,,1,2,,,,132.761538,0.0,190.0,100460.793651,100300.0,100550.0,2456.875,2391.0,2505.0,5570.461538,5311.0,5825.0
