uid,startTime,TIME,aqara_door_yesterday_daytime_mean_720min,aqara_door_yesterday_nighttime_mean_720min,aqara_cleaner_yesterday_daytime_mean_720min,aqara_cleaner_yesterday_nighttime_mean_720min,aqara_chair_yesterday_daytime_mean_720min,aqara_chair_yesterday_nighttime_mean_720min,aqara_fridge_yesterday_daytime_mean_720min,aqara_fridge_yesterday_nighttime_mean_720min,aqara_microwave_yesterday_daytime_mean_720min,aqara_microwave_yesterday_nighttime_mean_720min,aqara_motion_yesterday_daytime_mean_720min,aqara_motion_yesterday_nighttime_mean_720min,aqara_tv_yesterday_daytime_mean_720min,aqara_tv_yesterday_nighttime_mean_720min,aqara_washer_yesterday_daytime_mean_720min,aqara_washer_yesterday_nighttime_mean_720min,aqara_door_yesterday_daytime_std_720min,aqara_door_yesterday_nighttime_std_720min,aqara_cleaner_yesterday_daytime_std_720min,aqara_cleaner_yesterday_nighttime_std_720min,aqara_chair_yesterday_daytime_std_720min,aqara_chair_yesterday_nighttime_std_720min,aqara_fridge_yesterday_daytime_std_720min,aqara_fridge_yesterday_nighttime_std_720min,aqara_microwave_yesterday_daytime_std_720min,aqara_microwave_yesterday_nighttime_std_720min,aqara_motion_yesterday_daytime_std_720min,aqara_motion_yesterday_nighttime_std_720min,aqara_tv_yesterday_daytime_std_720min,aqara_tv_yesterday_nighttime_std_720min,aqara_washer_yesterday_daytime_std_720min,aqara_washer_yesterday_nighttime_std_720min
14,1685724583153,2023-06-02 16:49:43.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685744382227,2023-06-02 22:19:42.227,,,,,,,,,,,,,4.359999999999999,6.390000000000001,,,,,,,,,,,,,,,2.4600203251192863,0.1414213562373109,,
11,1685749422957,2023-06-02 23:43:42.957,,,,,,,,,,,,,4.359999999999999,6.390000000000001,,,,,,,,,,,,,,,2.4600203251192863,0.1414213562373109,,
4,1685751573348,2023-06-03 00:19:33.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685751599919,2023-06-03 00:19:59.919,,,,,,,,,,,,,49.123333333333335,75.975,,,,,,,,,,,,,,,41.286827600741304,101.6890262024374,,
11,1685754515580,2023-06-03 01:08:35.580,,,,,,,,,,,,,4.359999999999999,6.390000000000001,,,,,,,,,,,,,,,2.4600203251192863,0.1414213562373109,,
4,1685757435491,2023-06-03 01:57:15.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685759608503,2023-06-03 02:33:28.503,,,,,,,,,,,,,4.359999999999999,6.390000000000001,,,,,,,,,,,,,,,2.4600203251192863,0.1414213562373109,,
4,1685761654301,2023-06-03 03:07:34.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685762352709,2023-06-03 03:19:12.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685765865555,2023-06-03 04:17:45.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685771088902,2023-06-03 05:44:48.902,,,,,,,,,,,,,4.359999999999999,6.390000000000001,,,,,,,,,,,,,,,2.4600203251192863,0.1414213562373109,,
1,1685771615558,2023-06-03 05:53:35.558,,,,,,,,,,,,,75.975,120.4,,,,,,,,,,,,,,,101.6890262024374,38.86258869401264,,
6,1685774141361,2023-06-03 06:35:41.361,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
3,1685774625895,2023-06-03 06:43:45.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685778297553,2023-06-03 07:44:57.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685779719051,2023-06-03 08:08:39.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685780371885,2023-06-03 08:19:31.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685782413549,2023-06-03 08:53:33.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685788489499,2023-06-03 10:34:49.499,,,,,,,,,,,,,2.4300000000000006,2.4850000000000003,,,,,,,,,,,,,,,0.07071067811865482,0.007071067811865324,,
6,1685789169586,2023-06-03 10:46:09.586,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
13,1685790504942,2023-06-03 11:08:24.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685791412671,2023-06-03 11:23:32.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685792441848,2023-06-03 11:40:41.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685795649596,2023-06-03 12:34:09.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685796384766,2023-06-03 12:46:24.766,,,,,,,,,,,,,2.4300000000000006,2.4850000000000003,,,,,,,,,,,,,,,0.07071067811865482,0.007071067811865324,,
3,1685796505694,2023-06-03 12:48:25.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685798126880,2023-06-03 13:15:26.880,,,,,,,,,,,,,49.29,53.135,,,,,,,,,,,,,,,58.053466735415554,63.4911178827401,,
13,1685800742121,2023-06-03 13:59:02.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1685801275860,2023-06-03 14:07:55.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685802901174,2023-06-03 14:35:01.174,,,,,,,,,,,,,49.29,53.135,,,,,,,,,,,,,,,58.053466735415554,63.4911178827401,,
10,1685805467486,2023-06-03 15:17:47.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685809108604,2023-06-03 16:18:28.604,,,,,,,,,,,,,2.4300000000000006,2.4850000000000003,,,,,,,,,,,,,,,0.07071067811865482,0.007071067811865324,,
10,1685810609402,2023-06-03 16:43:29.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685816346078,2023-06-03 18:19:06.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685816395552,2023-06-03 18:19:55.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685834398866,2023-06-03 23:19:58.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685839439080,2023-06-04 00:43:59.080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685839777517,2023-06-04 00:49:37.517,,,,,,,,,,,,,6.385000000000001,6.34,,,,,,,,,,,,,,,0.1484924240491756,0.08485281374238578,,
9,1685844531458,2023-06-04 02:08:51.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685845195559,2023-06-04 02:19:55.559,,,,,,,,,,,,,6.385000000000001,6.34,,,,,,,,,,,,,,,0.1484924240491756,0.08485281374238578,,
20,1685846464178,2023-06-04 02:41:04.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685849571599,2023-06-04 03:32:51.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685853798755,2023-06-04 04:43:18.755,,,,,,,,,,,,,6.385000000000001,6.34,,,,,,,,,,,,,,,0.1484924240491756,0.08485281374238578,,
9,1685854612087,2023-06-04 04:56:52.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685857300145,2023-06-04 05:41:40.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685859653063,2023-06-04 06:20:53.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685862352228,2023-06-04 07:05:52.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685863475788,2023-06-04 07:24:35.788,,,,,,,,,,,,,48.620000000000005,41.010000000000005,,,,,,,,,,,,,,,62.649660813128115,51.887495603468864,,
20,1685865146104,2023-06-04 07:52:26.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685868479840,2023-06-04 08:47:59.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685869573549,2023-06-04 09:06:13.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685870245514,2023-06-04 09:17:25.514,,,,,,,,,,,,,104.07499999999999,58.99499999999999,,,,,,,,,,,,,,,8.548920984545342,72.30166837632447,,
17,1685870370544,2023-06-04 09:19:30.544,,,,,,,,,,,,,2.4850000000000003,2.4300000000000006,,,,,,,,,,,,,,,0.007071067811865324,0.08485281374238515,,
11,1685871004182,2023-06-04 09:30:04.182,,,,,,,,,,,,,6.385000000000001,6.34,,,,,,,,,,,,,,,0.1484924240491756,0.08485281374238578,,
20,1685871167492,2023-06-04 09:32:47.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685873455610,2023-06-04 10:10:55.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1685874037878,2023-06-04 10:20:37.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685874361142,2023-06-04 10:26:01.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685875411335,2023-06-04 10:43:31.335,,,,,,,,,,,,,2.4300000000000006,2.4250000000000007,,,,,,,,,,,,,,,0.08485281374238515,0.07778174593051983,,
3,1685878311467,2023-06-04 11:31:51.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685881147309,2023-06-04 12:19:07.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685882223630,2023-06-04 12:37:03.630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685885366572,2023-06-04 13:29:26.572,,,,,,,,,,,,,104.07499999999999,58.99499999999999,,,,,,,,,,,,,,,8.548920984545342,72.30166837632447,,
12,1685886188559,2023-06-04 13:43:08.559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1685887063422,2023-06-04 13:57:43.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685888515294,2023-06-04 14:21:55.294,,,,,,,,,,,,,104.07499999999999,58.99499999999999,,,,,,,,,,,,,,,8.548920984545342,72.30166837632447,,
17,1685890375478,2023-06-04 14:52:55.478,,,,,,,,,,,,,2.4300000000000006,2.4250000000000007,,,,,,,,,,,,,,,0.08485281374238515,0.07778174593051983,,
10,1685891204435,2023-06-04 15:06:44.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685891228245,2023-06-04 15:07:08.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1685892103912,2023-06-04 15:21:43.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685892180429,2023-06-04 15:23:00.429,,,,,,,,,,,,,6.34,4.275,,,,,,,,,,,,,,,0.08485281374238578,3.005203820042827,,
10,1685893400386,2023-06-04 15:43:20.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685893555644,2023-06-04 15:45:55.644,,,,,,,,,,,,,104.07499999999999,58.99499999999999,,,,,,,,,,,,,,,8.548920984545342,72.30166837632447,,
11,1685894981096,2023-06-04 16:09:41.096,,,,,,,,,,,,,6.34,4.275,,,,,,,,,,,,,,,0.08485281374238578,3.005203820042827,,
10,1685897000043,2023-06-04 16:43:20.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685897610283,2023-06-04 16:53:30.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685897624897,2023-06-04 16:53:44.897,,,,,,,,,,,,,6.34,4.275,,,,,,,,,,,,,,,0.08485281374238578,3.005203820042827,,
5,1685929797554,2023-06-05 01:49:57.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685934833186,2023-06-05 03:13:53.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685938062779,2023-06-05 04:07:42.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685943152527,2023-06-05 05:32:32.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685948984326,2023-06-05 07:09:44.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685952518471,2023-06-05 08:08:38.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685953338067,2023-06-05 08:22:18.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685955045374,2023-06-05 08:50:45.374,,,,,,,,,,,,,4.275,2.1500000000000004,,,,,,,,,,,,,,,3.005203820042827,,,
1,1685956829366,2023-06-05 09:20:29.366,,,,,,,,,,,,,40.995000000000005,4.13,,,,,,,,,,,,,,,51.90870880690446,0.2262741699796951,,
10,1685958201765,2023-06-05 09:43:21.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1685958312809,2023-06-05 09:45:12.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685961929914,2023-06-05 10:45:29.914,,,,,,,,,,,,,40.995000000000005,4.13,,,,,,,,,,,,,,,51.90870880690446,0.2262741699796951,,
16,1685963999373,2023-06-05 11:19:59.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685964839797,2023-06-05 11:33:59.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685965238512,2023-06-05 11:40:38.512,,,,,,,,,,,,,7.91,7.865,,,,,,,,,,,,,,,0.05656854249492323,0.1202081528017124,,
4,1685965908267,2023-06-05 11:51:48.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685967066845,2023-06-05 12:11:06.845,,,,,,,,,,,,,40.995000000000005,4.13,,,,,,,,,,,,,,,51.90870880690446,0.2262741699796951,,
3,1685967120342,2023-06-05 12:12:00.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685968128913,2023-06-05 12:28:48.913,,,,,,,,,,,,,2.1500000000000004,0.0,,,,,,,,,,,,,,,,,,
9,1685968313958,2023-06-05 12:31:53.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1685969039503,2023-06-05 12:43:59.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685969110309,2023-06-05 12:45:10.309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685969519214,2023-06-05 12:51:59.214,,,,,,,,,,,,,2.5150000000000006,2.5150000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.049497474683058845,,
3,1685969886002,2023-06-05 12:58:06.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685970446156,2023-06-05 13:07:26.156,,,,,,,,,,,,,7.91,7.865,,,,,,,,,,,,,,,0.05656854249492323,0.1202081528017124,,
4,1685971813106,2023-06-05 13:30:13.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685972573963,2023-06-05 13:42:53.963,,,,,,,,,,,,,2.5150000000000006,2.5150000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.049497474683058845,,
3,1685973475807,2023-06-05 13:57:55.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685973534482,2023-06-05 13:58:54.482,,,,,,,,,,,,,2.1500000000000004,0.0,,,,,,,,,,,,,,,,,,
17,1685975218466,2023-06-05 14:26:58.466,,,,,,,,,,,,,2.5150000000000006,2.5150000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.049497474683058845,,
14,1685976128138,2023-06-05 14:42:08.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685976350510,2023-06-05 14:45:50.510,,,,,,,,,,,,,2.1500000000000004,0.0,,,,,,,,,,,,,,,,,,
4,1685976854025,2023-06-05 14:54:14.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685977725246,2023-06-05 15:08:45.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685977885332,2023-06-05 15:11:25.332,,,,,,,,,,,,,2.5150000000000006,2.5150000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.049497474683058845,,
11,1685979121134,2023-06-05 15:32:01.134,,,,,,,,,,,,,2.1500000000000004,0.0,,,,,,,,,,,,,,,,,,
10,1685979161365,2023-06-05 15:32:41.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685979788771,2023-06-05 15:43:08.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685980603702,2023-06-05 15:56:43.702,,,,,,,,,,,,,2.5150000000000006,2.5150000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.049497474683058845,,
14,1685980791616,2023-06-05 15:59:51.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685980836995,2023-06-05 16:00:36.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685981420360,2023-06-05 16:10:20.360,,,,,,,,,,,,,2.1500000000000004,0.0,,,,,,,,,,,,,,,,,,
3,1685982818294,2023-06-05 16:33:38.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685983404563,2023-06-05 16:43:24.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685983460340,2023-06-05 16:44:20.340,,,,,,,,,,,,,2.5150000000000006,2.5150000000000006,,,,,,,,,,,,,,,0.049497474683058845,0.049497474683058845,,
11,1685984161113,2023-06-05 16:56:01.113,,,,,,,,,,,,,2.1500000000000004,0.0,,,,,,,,,,,,,,,,,,
8,1685984828974,2023-06-05 17:07:08.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685991365730,2023-06-05 18:56:05.730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1685999727633,2023-06-05 21:15:27.633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1686004767888,2023-06-05 22:39:27.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1686009808855,2023-06-06 00:03:28.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1686022292196,2023-06-06 03:31:32.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1686025319451,2023-06-06 04:21:59.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1686026238849,2023-06-06 04:37:18.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1686033874876,2023-06-06 06:44:34.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1686036046428,2023-06-06 07:20:46.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1686036396881,2023-06-06 07:26:36.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686038352434,2023-06-06 07:59:12.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1686039565473,2023-06-06 08:19:25.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1686039577866,2023-06-06 08:19:37.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1686042203826,2023-06-06 09:03:23.826,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
11,1686042325956,2023-06-06 09:05:25.956,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1,1686043201874,2023-06-06 09:20:01.874,,,,,,,,,,,,,4.290000000000001,60.03,,,,,,,,,,,,,,,0.45254833995939114,78.37571562671693,,
10,1686044605810,2023-06-06 09:43:25.810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1686044618989,2023-06-06 09:43:38.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1686044642642,2023-06-06 09:44:02.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1686044730238,2023-06-06 09:45:30.238,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
11,1686044822701,2023-06-06 09:47:02.701,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
3,1686046117723,2023-06-06 10:08:37.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1686046118975,2023-06-06 10:08:38.975,,,,,,,,,,,,,15.28,4.979999999999999,,,,,,,,,,,,,,,14.424978336205571,0.14142135623730837,,
4,1686047262299,2023-06-06 10:27:42.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1686047475450,2023-06-06 10:31:15.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1686047589724,2023-06-06 10:33:09.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1686048200913,2023-06-06 10:43:20.913,,,,,,,,,,,,,2.6100000000000003,2.555,,,,,,,,,,,,,,,0.1838477631085022,0.26162950903902266,,
11,1686048215279,2023-06-06 10:43:35.279,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
1,1686048294690,2023-06-06 10:44:54.690,,,,,,,,,,,,,4.290000000000001,60.03,,,,,,,,,,,,,,,0.45254833995939114,78.37571562671693,,
15,1686048580061,2023-06-06 10:49:40.061,,,,,,,,,,,,,15.28,4.979999999999999,,,,,,,,,,,,,,,14.424978336205571,0.14142135623730837,,
9,1686049728902,2023-06-06 11:08:48.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1686049771022,2023-06-06 11:09:31.022,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
13,1686049787510,2023-06-06 11:09:47.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1686050401700,2023-06-06 11:20:01.700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1686051210915,2023-06-06 11:33:30.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1686051225460,2023-06-06 11:33:45.460,,,,,,,,,,,,,6.340000000000002,6.375000000000002,,,,,,,,,,,,,,,0.2969848480983518,0.24748737341529325,,
15,1686051283670,2023-06-06 11:34:43.670,,,,,,,,,,,,,15.28,4.979999999999999,,,,,,,,,,,,,,,14.424978336205571,0.14142135623730837,,
4,1686052303245,2023-06-06 11:51:43.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1686053387063,2023-06-06 12:09:47.063,,,,,,,,,,,,,4.290000000000001,60.03,,,,,,,,,,,,,,,0.45254833995939114,78.37571562671693,,
10,1686054026547,2023-06-06 12:20:26.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1686054370912,2023-06-06 12:26:10.912,,,,,,,,,,,,,15.28,4.979999999999999,,,,,,,,,,,,,,,14.424978336205571,0.14142135623730837,,
10,1686054739405,2023-06-06 12:32:19.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1686054769346,2023-06-06 12:32:49.346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1686054811224,2023-06-06 12:33:31.224,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
13,1686054828983,2023-06-06 12:33:48.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1686054901837,2023-06-06 12:35:01.837,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,
17,1686055883766,2023-06-06 12:51:23.766,,,,,,,,,,,,,2.6100000000000003,2.555,,,,,,,,,,,,,,,0.1838477631085022,0.26162950903902266,,
3,1686056251912,2023-06-06 12:57:31.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1686057330586,2023-06-06 13:15:30.586,,,,,,,,,,,,,15.28,4.979999999999999,,,,,,,,,,,,,,,14.424978336205571,0.14142135623730837,,
4,1686057342843,2023-06-06 13:15:42.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
